4.519902819580757,COC1=CC=C(C2=CC(C3=CC=CC=C3)=CC(C3=CC=C(Br)C=C3)=[O+]2)C=C1
4.29750247151995,COC1=CC=C(C2=CC(C3=CC=CC=C3)=CC(C3=CC=C(I)C=C3)=[O+]2)C=C1
4.232041610298582,FC(F)(F)C1=CC=CC(NC2=[N+](CCC3=CC=CC=C3)C(C3=CC=C(Cl)C=C3)=CS2)=C1
4.218235079077889,CCCCCCC1=CC(C2=CC=CC=C2)=[O+]C(C2=CC=CC=C2)=C1
4.167269048722728,COC1=CC=C(NC(=O)C2=CC=C(NC(=S)NC3=CC=C(Cl)C=C3Cl)C=C2)C=C1
4.154065005872986,O=C(C1=CC=C(C2=CC=CC=C2)C=C1)N1CCN(C(=O)C2=CC=C(C3=CC=CC=C3)C=C2)CC1
4.1490265797637065,O=[N+]([O-])C1=CC=C(C2=CC(C3=CC=CC=C3)=CC(C3=CC=CC=C3)=[N+]2CC2=CC=CC=C2)C=C1
4.066825126217449,CC1=CC=CC=C1NC(=S)NC1=CC=C(C2=CC=CC=C2)C=C1
4.017007471861429,CC[N+]1=C(NC2=CC(Cl)=CC(Cl)=C2)SC=C1C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1
3.9811488255991967,O=C(NC1=CC=C(NC(=O)C2=CC(Cl)=CC(Cl)=C2)C=C1)C1=CC=CC=C1
3.9467533555267282,COC1=CC2=C(C=C1NC(=S)NC1=CC=CC(C(F)(F)F)=C1)OC1=CC=CC=C12
3.9222808584332234,O=C(NC1=CC=CC=C1)NC1=CC=C(C(=O)NC2=CC=CC(C(F)(F)F)=C2)C=C1
3.9145743644899693,CCOC1=CC=C(/C=C2\SC(=S)N(C3=CC=C(OC4=CC=CC=C4)C=C3)C2=O)C=C1OC
3.9080099676468065,CC1=CC=C(SCC(=O)NC2=C(C(C)C)C=CC=C2C(C)C)C=C1
3.906607369689017,FC1=CC=C(NC(=S)NC2=CC=C(/N=N/C3=CC=CC=C3)C=C2)C=C1
3.894780149640003,COC1=CC=CC(NC(=O)CCCC2=C(C3=CC=C4C=CC=CC4=N3)NC3=CC=C(F)C=C32)=C1
3.883880141615141,CC1=CC(NC(=O)C2=CC=CC=C2SCC2=CSC(C)=N2)=CC=C1OC1=CC=CN=C1
3.8746546832486075,CC1=CC=CC=C1C(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1
3.8615425476434564,C1=CC=C(CN(CC2=CC=CC=C2)C2=CC=CC=C2)C=C1
3.861413815003829,CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1NC(=O)C1=CC=C(Cl)C=C1
3.8520613684273894,CC1=CC(Cl)=CC=C1OCC(=O)NC1=C(C(C)C)C=CC=C1C(C)C
3.836833975343962,S=C(NC1=CC=CC(Cl)=C1)N(CC1=CC=C(Cl)C=C1)CC1=CC=CO1
3.835176552855162,CCOC1=CC=C(C(=O)NC2=CC=C(NC(=O)C3=CC=CC=C3Br)C=C2)C=C1
3.834838190615905,COC1=CC=C(C2=CC(C3=CC=CC=C3)=CC(C3=CC=C([N+](=O)[O-])C=C3)=[O+]2)C=C1
3.8224033762464256,CC1=CC=C(Cl)C=C1NC(=O)C1=CC=CC(NC(=O)C2=CC=CC=C2)=C1
3.819130138415727,FC1=CC=CC(NC(=S)NC2=CC=CC=C2OC2=CC=CC=C2)=C1
3.815174300675014,CC1=CC=C(C2=CSC(NC3=CC=CC=C3C(F)(F)F)=[N+]2/N=C(/C)C2=CC=C(C)C=C2)C=C1
3.806756787698326,O=C(NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1)C1=CN=CC(Br)=C1
3.7938002002356446,CC1=CC=C(C(=O)NC2=CC=CC(C(=O)NC3=CC=CC=C3)=C2)C=C1Br
3.7882792123720725,O=C(NC1=CC=C(Cl)C=C1)N(CC1=CC=C(Cl)C=C1)CC1=CC=CN=C1
3.7864441484812734,CC1=CC=C(/C=C/C(=O)NC2=C(C(C)C)C=CC=C2C(C)C)C=C1
3.786137649635393,O=C1/C(=C\C2=CN(CC3=CC=CC=C3)C3=CC=CC=C23)SC(=S)N1C1=CC=CC=C1
3.783202975887862,O=C(NC1=CC=CC=C1)C1=CC=C(NC(=O)C2=CC=C(C(F)(F)F)C=C2)C=C1
3.7658609540601,CC1=CC=CC(C(=O)NC2=CC=C(NC(=S)NC(=O)C3=CC=C(Cl)C=C3Cl)C=C2)=C1
3.7642969821848538,COC1=CC=CC=C1NC(=O)C1=CC=CC=C1SCC1=CC=CC=C1
3.761158593359723,O=C(NC1=CC=C(NC(=O)NC2=CC=CC=C2F)C=C1)NC1=CC=CC=C1F
3.759949973399301,CC1=CC=CC(C)=C1NC(=O)C1=CC=CC2=C(Cl)C=CC=C12
3.7544513646263282,CC(C)C1=CC=CC(C(C)C)=C1NC(=O)C1=CC=CC=C1I
3.7523918031721633,CCN(CC1=CC=CC=C1)C(=O)C1=CC=C(C2=CC=CC=C2)C=C1
3.7507273612082135,CC1=CC=CC=C1CN(CC1=CC=CN=C1)C(=S)NC1=CC=CC(Cl)=C1Cl
3.7476261506169264,CC1=NOC(C)=C1CSC1=NC=CC=C1C(=O)NC1=NC(C2=CC(Cl)=CC=C2Cl)=CS1
3.744745322152297,CC1=CC=CC(C)=C1NC(=O)NC1=CC=C(Cl)C(Cl)=C1
3.7412043039767604,O=C(NC1=CC=C(Cl)C=C1Cl)C1=CC=CC=C1Cl
3.739401149606532,O=C(CCCC1=CC=CC=N1)NC1=CC=C(OC2=CC=CC=C2Cl)C=C1
3.737632860451584,CC1=CC(C)=C(NC(=O)C2=CC=C(C3=CC=CC=C3)S2)C(C)=C1
3.7361484067315223,O=C(NC1=CC=C(NC(=O)C2=CC=CC=C2Br)C=C1)C1=CC=C(F)C=C1
3.734437817836936,O=C(NC1=CC=C2C=CC=CC2=C1)C1=CC=C(Br)C=C1
3.7341216544086975,ClC1=CC(Cl)=CC(NCC2=CC=C(C3CC3)C=C2)=C1
3.73288101718006,CCOC1=CC=C(NC(=O)C2=CC=C(C3=CC=CC=C3)C=C2)C=C1OC
3.7290540849322578,CC1=CC(C)=NN1C1=CC=C(C(=O)NC2=CC=CC=C2C(=O)NC2=CC=C(Cl)C=C2)C=C1
3.72679741078915,COC1=CC=C(N2C(C)=CC(C(=O)CSC3=CC=C(Cl)C=C3)=C2C)C=C1
3.7245910481514835,O=C1S/C(=C\C2=CC=C(Cl)C=C2)C(=O)N1C1=CC=C(Cl)C(Cl)=C1
3.7244988263826584,C1=CC=C(CCCCC2=CC=CC=C2)C=C1
3.7236164713907702,O=C(NC1=CC=CC=C1Cl)C(C1=CC=CC=C1)C1=CC=CC=C1
3.7227575258070478,O=C(NC1=CC=CC=C1)N(CC1=CC=CO1)CC1=C(Cl)C=CC=C1Cl
3.7218385018522446,O=C(CC1=CC=CC=C1Cl)NC1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1
3.7212424292307538,O=C(NC1=NC(C2=CC=C(F)C=C2)=CS1)C1=CC(C2=CC=CO2)=NC2=CC=CC=C21
